1 	0.000003 	-121.720016 	90.000076 	-0.006011 	89.999969 	89.993958
2 	179.999939 	-121.714996 	89.999969 	-163.721970 	90.000076 	106.278061
3 	144.001129 	31.714935 	121.226883 	178.276993 	73.921265 	98.340836
4 	35.998871 	-31.714935 	121.226883 	1.722995 	73.921265 	81.659164
5 	0.000003 	-121.720016 	90.000076 	-16.278015 	89.999969 	73.721939
6 	35.999969 	148.279953 	58.773056 	1.721368 	106.080643 	81.656204
7 	144.000153 	-148.285461 	58.773270 	178.272949 	106.080688 	98.338043
8 	108.000031 	-148.279999 	23.548264 	169.926025 	104.668808 	116.841034
9 	18.000000 	211.720000 	72.000000 	31.720000 	90.000000 	121.720000
10 	108.000092 	31.719986 	156.451691 	169.926025 	75.331177 	116.841034
11 	108.000092 	31.719986 	144.002945 	148.288147 	60.003204 	110.909149
12 	89.999908 	-179.999939 	30.164978 	-89.999908 	59.834961 	89.999969
13 	71.999969 	-31.720016 	144.002945 	31.711823 	60.003204 	69.090851
14 	71.999969 	-31.720016 	156.451691 	10.073961 	75.331177 	63.158966
15 	18.000000 	328.280000 	108.000000 	328.280000 	90.000000 	58.280000
16 	71.999908 	148.279953 	23.548248 	10.073951 	104.668808 	63.158966
17 	71.999908 	148.279953 	35.997025 	31.711823 	119.996796 	69.090851
18 	89.999802 	-0.002833 	149.833023 	-90.002701 	120.167007 	89.997025
19 	108.000031 	-148.279999 	35.997040 	148.288147 	119.996796 	110.909149
20 	72.001923 	-148.282684 	32.983261 	91.678024 	116.629028 	131.092255
21 	35.999985 	-148.279999 	55.488815 	50.572174 	99.004181 	134.317352
22 	35.999985 	31.719986 	124.511108 	50.572174 	80.995865 	134.317398
23 	72.001495 	31.717911 	147.019424 	91.674408 	63.374359 	131.091690
24 	59.997574 	-110.905701 	57.033188 	1.087461 	47.647202 	127.333786
25 	71.998657 	-148.283234 	50.469315 	-42.728638 	45.035828 	102.779205
26 	108.001343 	148.283234 	50.469315 	-137.271378 	45.035828 	77.220795
27 	120.002365 	110.905762 	57.033188 	178.912521 	47.647202 	52.666214
28 	107.998550 	-31.717896 	147.019424 	88.325638 	63.374359 	48.908279
29 	143.999985 	-31.720016 	124.511169 	129.427750 	80.995819 	45.682571
30 	143.999985 	148.279953 	55.488846 	129.427811 	99.004181 	45.682571
31 	108.000031 	148.279953 	32.982681 	88.323837 	116.626938 	48.904816
32 	120.000229 	-69.097076 	122.967331 	178.911270 	132.354141 	52.662109
33 	108.001343 	-31.716766 	129.530640 	-137.271317 	134.964142 	77.220795
34 	71.998657 	31.716766 	129.530640 	-42.728607 	134.964142 	102.779205
35 	59.997574 	69.094299 	122.966812 	1.087461 	132.352798 	127.333786
36 	143.997803 	-31.715652 	90.912369 	-122.971481 	125.986862 	146.365906
37 	35.999985 	-148.279999 	59.998718 	69.093582 	107.998230 	148.281921
38 	0.002820 	177.780685 	89.998596 	59.832993 	90.002533 	149.833023
39 	35.999985 	31.719986 	120.001266 	69.093582 	72.001770 	148.281921
40 	144.001022 	148.285355 	89.086578 	-122.972015 	54.016281 	146.364716
41 	59.997574 	-69.094238 	85.992615 	23.223938 	30.324402 	120.102737
42 	99.350000 	15.450000 	120.000000 	110.905000 	31.718000 	90.000000
43 	120.002426 	69.094284 	85.992615 	156.776047 	30.324402 	59.897247
44 	35.998978 	-148.285355 	89.086578 	-57.027939 	54.016281 	33.635269
45 	143.999985 	-31.720016 	120.001266 	110.906418 	72.001770 	31.718048
46 	179.999939 	135.715851 	89.999908 	120.165039 	90.000076 	30.164993
47 	143.999985 	148.279953 	59.998718 	110.906418 	107.998230 	31.718033
48 	35.999680 	31.714813 	90.911392 	-57.030579 	125.984406 	33.631210
49 	120.002426 	-110.905762 	94.007385 	156.776047 	149.675552 	59.897308
50 	80.650000 	15.450000 	120.000000 	290.905000 	148.282000 	90.000000
51 	59.997574 	110.905701 	94.007385 	23.223938 	149.675552 	120.102692
52 	119.999146 	-69.093414 	71.999146 	-148.280991 	144.000320 	148.285690
53 	119.999146 	-69.093414 	58.443619 	-138.326401 	133.631973 	167.512238
54 	143.997803 	31.715622 	113.163864 	-94.359375 	115.899887 	163.649902
55 	119.999146 	69.093414 	148.730469 	-92.836624 	98.015121 	163.756393
56 	120.000946 	-110.903458 	31.269562 	-92.845917 	81.990341 	163.756561
57 	143.997803 	-148.284317 	66.836121 	-94.359436 	64.100113 	163.649902
58 	119.999146 	110.906570 	121.556427 	-138.326401 	46.368011 	167.512238
59 	119.999146 	110.906570 	108.000854 	-148.281036 	35.999664 	148.285690
60 	71.998657 	-31.716751 	88.528030 	58.761581 	18.065536 	153.279816
61 	90.000076 	-0.000001 	106.278061 	90.000076 	16.277985 	89.999969
62 	107.998169 	31.717102 	88.526611 	121.238419 	18.062485 	26.715042
63 	60.000854 	-110.906570 	108.000854 	-31.718948 	35.999664 	31.714279
64 	60.000854 	-110.906570 	121.556366 	-41.673569 	46.368011 	12.487767
65 	36.002151 	148.284378 	66.836121 	-85.640564 	64.100113 	16.350067
66 	59.999924 	110.903030 	31.269562 	-87.160690 	81.987610 	16.241531
67 	59.999969 	-69.096970 	148.730408 	-87.160736 	98.012375 	16.241531
68 	36.002136 	-31.715652 	113.163864 	-85.640564 	115.899887 	16.350067
69 	60.000854 	69.093414 	58.443573 	-41.673553 	133.631973 	12.487760
70 	60.000854 	69.093414 	71.999146 	-31.718948 	144.000320 	31.714249
71 	107.998398 	-148.281860 	91.476761 	121.238251 	161.936996 	26.704483
72 	89.999908 	180.000000 	73.721939 	89.999969 	163.721970 	90.000076
73 	72.001816 	148.282852 	91.473373 	58.761581 	161.937485 	153.284943
74 	89.999908 	-89.999969 	59.834961 	179.999939 	149.834991 	-180.000000
75 	105.240000 	80.310000 	144.000000 	328.286200 	121.717186 	180.003510
76 	89.999969 	89.999969 	163.721970 	-0.000009 	106.278061 	180.000000
77 	89.999969 	89.999969 	179.993988 	-0.020326 	90.006027 	180.000000
78 	89.999908 	-89.999908 	16.278000 	0.000002 	73.721939 	-180.000000
79 	74.760000 	80.310000 	144.000000 	148.286600 	58.282265 	180.003708
80 	90.002869 	89.999802 	120.167007 	-179.998413 	30.166962 	179.994980
81 	90.000076 	-0.000001 	90.006027 	90.000076 	0.005997 	89.996521
82 	89.999969 	0.000001 	89.993958 	-89.999969 	179.993988 	-89.996521
83 	90.002869 	89.999863 	59.832993 	0.001541 	149.833023 	-0.004976
84 	105.240000 	99.690000 	36.000000 	31.713800 	121.717000 	359.996490
85 	89.999969 	-89.999969 	163.721970 	180.000000 	106.278061 	-0.000001
86 	90.000076 	90.000076 	0.006011 	-179.979675 	89.993958 	0.000000
87 	90.000076 	90.000076 	16.278015 	-179.999939 	73.721939 	0.000000
88 	74.760000 	99.690000 	36.000000 	211.713560 	58.282450 	359.996300
89 	89.999969 	-89.999908 	120.165039 	0.000006 	30.164993 	-0.000001
90 	72.001816 	148.282898 	88.526611 	-121.238419 	18.062500 	-26.715073
91 	89.999969 	-180.000000 	106.278061 	-89.999969 	16.277985 	-89.999969
92 	107.998398 	-148.281860 	88.523224 	-58.761688 	18.063004 	-153.295486
93 	60.000854 	69.093414 	108.000854 	148.280991 	35.999664 	-148.285690
94 	60.000854 	69.093414 	121.556366 	138.326401 	46.368011 	-167.512238
95 	36.002136 	-31.715622 	66.836060 	94.359436 	64.100113 	-163.649902
96 	59.999924 	-69.096970 	31.269547 	92.839310 	81.987610 	-163.758408
97 	59.999969 	110.903030 	148.730408 	92.839249 	98.012375 	-163.758408
98 	36.002136 	148.284317 	113.163864 	94.359436 	115.899887 	-163.649902
99 	60.000854 	-110.906570 	58.443573 	138.326401 	133.631973 	-167.512238
100 	60.000854 	-110.906570 	71.999146 	148.281036 	144.000320 	-148.285690
101 	107.998169 	31.717087 	91.473328 	-58.761581 	161.937485 	-153.284897
102 	89.999969 	0.000001 	73.721939 	-89.999969 	163.721970 	-89.999969
103 	71.998657 	-31.716766 	91.471954 	-121.238419 	161.934418 	-26.720200
104 	119.999146 	110.906570 	71.999146 	31.718964 	144.000320 	-31.714264
105 	119.999146 	110.906570 	58.443573 	41.673584 	133.631973 	-12.487763
106 	143.997864 	-148.284317 	113.163925 	85.640564 	115.899887 	-16.350067
107 	120.000946 	-110.903458 	148.730408 	87.154083 	98.009598 	-16.243423
108 	119.999146 	69.093414 	31.269516 	87.163361 	81.984879 	-16.243607
109 	143.997803 	31.715637 	66.836121 	85.640610 	64.100113 	-16.350067
110 	119.999146 	-69.093414 	121.556427 	41.673553 	46.368011 	-12.487760
111 	119.999146 	-69.093414 	108.000854 	31.718948 	35.999664 	-31.714249
112 	59.997574 	110.905762 	85.992615 	-156.776047 	30.324402 	-59.897247
113 	99.350000 	344.550000 	60.000000 	69.095000 	31.717600 	270.000000
114 	120.002426 	-110.905701 	85.992615 	-23.223938 	30.324402 	-120.102737
115 	35.999680 	31.714874 	89.088608 	122.969406 	54.015533 	-146.368759
116 	143.999985 	148.279953 	120.001266 	-69.093582 	72.001770 	-148.281921
117 	179.999939 	-44.284103 	89.999908 	-59.834961 	90.000076 	-149.834991
118 	143.999985 	-31.719986 	59.998718 	-69.093582 	107.998230 	-148.281921
119 	35.998962 	-148.285355 	90.913406 	122.972015 	125.983643 	-146.364716
120 	120.002426 	69.094238 	94.007385 	-23.223938 	149.675552 	-120.102692
121 	80.650000 	344.550000 	60.000000 	249.095000 	148.282400 	270.000000
122 	59.997574 	-69.094284 	94.007385 	-156.776047 	149.675552 	-59.897308
123 	144.000977 	148.285355 	90.913406 	57.027939 	125.983643 	-33.635284
124 	35.999969 	31.720001 	59.998718 	-110.906418 	107.998230 	-31.718048
125 	0.002835 	177.685333 	90.001389 	-120.167007 	89.997452 	-30.166962
126 	35.999985 	-148.279953 	120.001266 	-110.906418 	72.001770 	-31.718033
127 	143.997803 	-31.715607 	89.087616 	57.028473 	54.013092 	-33.634064
128 	59.999268 	69.096420 	57.035294 	-178.913727 	47.643875 	-52.665833
129 	71.998657 	31.716766 	50.469315 	137.271317 	45.035828 	-77.220795
130 	108.001343 	-31.716766 	50.469315 	42.728607 	45.035828 	-102.779205
131 	120.000229 	-69.097031 	57.032654 	-1.088669 	47.645844 	-127.337875
132 	108.000092 	148.279999 	147.017288 	-91.676147 	63.373047 	-131.095139
133 	143.999985 	148.279953 	124.511169 	-50.572174 	80.995819 	-134.317398
134 	143.999985 	-31.719986 	55.488846 	-50.572174 	99.004181 	-134.317398
135 	107.998505 	-31.717911 	32.980560 	-91.674408 	116.625626 	-131.091690
136 	120.002426 	110.905701 	122.966782 	-1.087466 	132.352707 	-127.333725
137 	108.001343 	148.283234 	129.530640 	42.728638 	134.964142 	-102.779205
138 	71.998657 	-148.283234 	129.530640 	137.271378 	134.964142 	-77.220795
139 	59.997635 	-110.905762 	122.966782 	-178.912521 	132.352707 	-52.666229
140 	72.001434 	31.717896 	32.980560 	-88.325638 	116.625626 	-48.908279
141 	35.999969 	31.720001 	55.488815 	-129.427811 	99.004181 	-45.682571
142 	35.999985 	-148.279953 	124.511108 	-129.427811 	80.995865 	-45.682571
143 	72.001923 	-148.282684 	147.016739 	-88.321976 	63.370972 	-48.907745
144 	108.000092 	-148.279999 	144.002945 	-31.711838 	60.003204 	-69.090851
145 	89.999802 	-0.002818 	30.166946 	89.997299 	59.832993 	-90.002914
146 	71.999969 	148.279953 	144.002945 	-148.288147 	60.003204 	-110.909149
147 	71.999969 	148.279953 	156.451691 	-169.926025 	75.331177 	-116.841034
148 	18.000000 	148.280000 	108.000000 	148.280000 	90.000000 	238.280000
149 	71.999908 	-31.719986 	23.548248 	-169.926025 	104.668808 	-116.841034
150 	71.999908 	-31.719986 	35.997025 	-148.288147 	119.996796 	-110.909149
151 	89.999969 	179.999939 	149.834991 	89.999908 	120.165039 	-89.999969
152 	108.000031 	31.720001 	35.997040 	-31.711838 	119.996796 	-69.090851
153 	108.000031 	31.720001 	23.548264 	-10.073964 	104.668808 	-63.158966
154 	18.000000 	31.720000 	72.000000 	211.720000 	90.000000 	301.720000
155 	108.000092 	-148.279999 	156.451691 	-10.073964 	75.331177 	-63.158966
156 	144.000214 	-148.285461 	121.226715 	-1.727005 	73.919296 	-81.661942
157 	35.999985 	148.279999 	121.226944 	-178.278625 	73.919357 	-98.343781
158 	0.000003 	58.279968 	90.000076 	163.721970 	89.999969 	-106.278061
159 	35.998840 	-31.714935 	58.773117 	-178.276993 	106.078720 	-98.340836
160 	144.001083 	31.714920 	58.773117 	-1.722990 	106.078720 	-81.659164
161 	179.999939 	58.285004 	89.999969 	16.278000 	90.000076 	-73.721939
162 	0.000003 	58.279968 	90.000076 	179.993988 	89.999969 	-90.006027
